date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2021-07-06,19.03,26.5,10.35,58.0,2.59,0.38,29.6
2021-07-07,22.14,28.88,16.13,45.1,0.74,2.48,27.93
2021-07-08,23.15,29.83,15.13,40.44,1.97,6.39,23.92
2021-07-09,24.89,32.76,16.72,40.21,1.31,0.02,28.84
2021-07-10,24.08,32.27,17.24,51.47,2.26,2.94,25.85
2021-07-11,23.08,29.69,17.31,67.78,1.58,3.79,18.94
2021-07-12,19.6,25.17,16.19,74.73,1.97,17.4,17.44
2021-07-13,23.09,31.39,14.94,56.94,2.39,0.6,26.34
2021-07-14,25.47,34.01,16.48,51.03,1.59,0.3,28.55
2021-07-15,22.28,28.14,16.79,76.54,1.41,7.77,19.51
2021-07-16,24.13,30.63,16.85,62.07,1.46,0.83,19.53
2021-07-17,22.79,29.56,17.58,68.74,1.28,4.02,16.47
2021-07-18,23.82,31.16,16.73,60.62,1.13,0.38,29.22
2021-07-19,23.13,29.46,15.61,63.5,1.93,0.17,27.89
2021-07-20,22.26,28.8,16.81,64.89,2.88,0.13,27.11
2021-07-21,21.12,28.33,15.28,67.71,3.7,0.0,19.44
2021-07-22,20.71,26.62,16.07,72.92,2.99,0.01,18.9
2021-07-23,21.41,27.82,15.23,68.19,2.13,0.09,17.59
2021-07-24,22.6,28.2,16.08,67.76,2.14,3.34,22.31
2021-07-25,20.91,25.9,17.71,78.93,4.25,10.55,9.09
2021-07-26,19.65,26.15,14.52,76.07,2.75,12.44,17.91
2021-07-27,19.85,26.44,13.62,66.38,1.6,2.69,27.18
2021-07-28,19.23,24.19,13.41,70.89,1.17,1.11,14.18
2021-07-29,21.47,28.87,13.98,61.9,1.25,0.84,26.52
2021-07-30,23.79,31.72,14.44,47.85,2.19,0.68,28.83
2021-07-31,20.5,26.44,14.55,51.19,3.88,0.0,29.48
2021-08-01,16.9,23.8,11.17,53.11,4.04,0.0,29.68
2021-08-02,19.83,28.04,8.85,45.45,1.57,0.01,28.09
2021-08-03,18.19,23.51,11.77,69.86,1.75,4.19,7.21
2021-08-04,18.65,26.62,11.67,64.01,2.69,0.68,23.63
2021-08-05,18.54,26.3,10.98,51.58,2.37,0.05,24.49
2021-08-06,19.81,27.75,10.39,45.84,1.3,0.0,23.41
2021-08-07,21.61,29.45,13.03,38.37,1.66,0.0,25.98
2021-08-08,18.21,22.24,12.52,74.5,1.73,4.67,11.56
2021-08-09,18.71,26.74,11.93,57.34,2.25,1.51,25.03
2021-08-10,17.99,26.04,10.46,44.3,2.03,0.0,23.48
2021-08-11,19.44,27.21,10.57,43.15,1.23,0.03,16.65
2021-08-12,20.6,28.96,12.01,41.05,1.27,0.0,24.36
2021-08-13,20.57,28.73,11.9,50.71,1.56,0.0,23.18
2021-08-14,17.69,23.24,13.01,74.05,2.01,3.71,15.09
2021-08-15,18.36,24.13,13.14,72.12,1.6,0.93,18.17
2021-08-16,20.77,29.07,11.8,57.88,1.1,0.01,23.41
2021-08-17,21.82,29.96,13.16,52.65,1.44,0.0,23.3
2021-08-18,19.66,23.13,16.32,82.11,3.43,23.03,4.82
2021-08-19,20.96,27.64,15.5,70.32,1.77,17.1,18.48
2021-08-20,17.55,24.2,11.78,61.5,1.75,9.45,24.6
2021-08-21,18.45,25.99,10.84,50.67,2.08,0.33,26.31
2021-08-22,18.96,26.46,10.04,42.07,2.4,0.02,22.34
2021-08-23,14.92,23.08,8.26,58.3,1.73,4.07,12.46
2021-08-24,9.73,15.21,5.38,72.03,3.19,4.55,18.57
2021-08-25,11.93,18.05,7.3,76.19,4.67,2.0,11.89
2021-08-26,12.65,19.59,6.63,69.13,2.82,1.1,22.69
2021-08-27,13.65,21.63,5.58,61.08,2.18,0.11,23.58
2021-08-28,13.93,19.61,8.76,68.03,1.18,3.66,18.14
2021-08-29,15.27,20.91,8.31,66.51,1.45,0.61,22.7
2021-08-30,16.18,21.14,10.9,71.86,1.19,0.55,12.46
2021-08-31,17.32,23.01,11.88,66.85,1.22,0.83,20.63
2021-09-01,16.85,22.69,10.22,68.84,1.69,1.0,22.66
2021-09-02,17.85,25.54,10.11,66.72,2.13,1.9,19.41
2021-09-03,19.06,26.07,12.9,56.81,1.37,0.13,17.22
2021-09-04,15.59,18.88,12.2,80.91,1.69,8.77,5.25
2021-09-05,11.89,16.61,7.59,65.72,2.96,0.75,12.45
2021-09-06,12.51,19.93,5.77,50.71,2.45,0.8,24.29
2021-09-07,15.34,24.81,6.9,51.37,3.63,0.52,22.6
2021-09-08,16.79,24.14,9.41,44.25,1.83,0.1,22.99
2021-09-09,15.22,22.12,8.69,49.01,2.86,0.0,22.91
2021-09-10,17.76,27.22,8.03,41.51,2.35,0.0,23.36
2021-09-11,19.58,27.78,9.89,43.15,1.61,0.44,22.52
2021-09-12,17.39,22.56,12.07,77.3,2.48,1.43,14.98
2021-09-13,17.5,22.64,12.94,68.25,2.65,1.9,15.62
2021-09-14,16.46,20.31,14.09,77.45,2.9,0.79,8.98
2021-09-15,14.73,18.35,11.34,86.03,3.47,8.97,3.93
2021-09-16,13.58,21.19,7.66,61.05,2.87,0.48,20.8
2021-09-17,13.85,21.25,6.66,52.47,1.28,0.0,20.57
2021-09-18,14.0,19.16,9.91,58.98,1.12,0.0,12.17
2021-09-19,11.74,15.03,8.15,87.64,1.01,1.91,7.41
2021-09-20,11.9,18.33,6.81,73.4,2.3,1.73,16.89
2021-09-21,13.16,20.75,5.26,55.65,3.0,0.0,20.94
2021-09-22,16.1,25.21,7.43,47.19,1.94,0.0,19.46
2021-09-23,15.54,23.82,8.19,58.74,1.94,0.45,18.55
2021-09-24,12.98,18.14,8.49,83.78,1.93,0.4,9.69
2021-09-25,13.55,19.55,8.26,77.76,2.51,0.04,14.95
2021-09-26,12.0,18.48,7.83,67.94,2.12,0.2,7.69
2021-09-27,12.8,21.28,4.5,47.41,2.07,0.0,18.3
2021-09-28,13.23,22.55,4.86,60.84,3.41,2.59,18.64
2021-09-29,12.5,21.85,3.71,39.61,2.84,0.0,19.71
2021-09-30,11.09,19.8,4.0,39.69,3.37,0.0,19.32
2021-10-01,10.39,19.62,1.58,42.2,3.04,0.0,18.31
2021-10-02,13.43,22.23,4.59,52.95,2.46,0.0,16.83
2021-10-03,10.5,16.82,4.75,39.11,4.65,0.35,11.57
2021-10-04,6.97,13.61,3.44,54.03,2.99,1.48,6.31
2021-10-05,5.32,9.34,0.75,76.55,2.64,0.46,7.8
2021-10-06,4.89,10.82,2.1,83.81,1.79,4.01,5.46
2021-10-07,6.83,13.72,1.09,72.99,1.42,0.12,11.16
2021-10-08,6.01,10.59,1.69,86.22,2.24,0.08,8.63
2021-10-09,5.47,10.82,-2.02,65.53,3.73,0.17,6.9
2021-10-10,1.6,9.56,-5.18,54.15,2.81,0.0,16.37
2021-10-11,3.4,11.26,-2.93,40.11,1.7,0.0,18.69
2021-10-12,6.16,14.54,-2.28,68.89,3.04,0.67,11.78
2021-10-13,7.69,12.41,5.25,86.82,2.71,6.73,7.16
2021-10-14,6.63,13.3,2.57,61.88,2.88,4.59,12.92
2021-10-15,-0.12,5.57,-5.89,52.2,4.34,1.23,17.19
2021-10-16,-3.07,3.68,-7.55,40.12,2.74,0.0,18.24
2021-10-17,0.86,8.64,-5.06,44.44,1.98,0.0,17.47
2021-10-18,1.49,8.89,-5.79,53.04,3.2,0.04,16.52
2021-10-19,0.42,7.18,-6.63,44.83,1.55,0.01,16.61
2021-10-20,1.53,8.47,-4.13,40.97,2.52,0.13,15.23
2021-10-21,0.36,7.66,-4.32,52.92,2.93,0.04,16.73
2021-10-22,1.87,8.4,-4.04,52.21,1.33,0.0,16.31
2021-10-23,3.23,10.09,-3.05,53.21,1.94,0.0,14.26
2021-10-24,4.87,12.67,-0.91,58.19,1.45,0.0,13.48
2021-10-25,4.03,11.5,-0.95,51.22,2.31,0.0,11.44
2021-10-26,2.65,10.01,-2.17,50.17,3.06,0.0,15.71
2021-10-27,4.27,10.6,-0.66,43.1,1.3,0.0,13.45
2021-10-28,4.0,9.82,-0.72,54.75,1.56,0.0,10.65
2021-10-29,3.08,10.29,-1.87,68.01,2.11,0.0,12.89
2021-10-30,0.77,6.86,-3.54,73.91,3.58,0.0,12.35
2021-10-31,0.47,6.9,-4.36,67.08,1.52,0.0,14.25
2021-11-01,1.16,7.91,-4.32,62.13,1.8,0.08,13.73
2021-11-02,1.29,8.9,-2.99,69.94,3.16,0.34,10.87
2021-11-03,1.09,9.17,-4.1,61.69,2.99,0.0,13.0
2021-11-04,2.32,10.12,-3.59,64.33,1.99,0.0,13.4
2021-11-05,4.18,8.96,-0.35,92.14,1.59,1.31,10.53
2021-11-06,-6.88,3.28,-10.42,69.5,7.6,6.08,3.52
2021-11-07,-10.56,-7.42,-14.79,61.77,4.96,0.68,10.43
2021-11-08,-9.29,-2.65,-15.43,71.09,5.14,0.0,9.4
2021-11-09,-5.66,-0.46,-11.32,70.52,6.57,0.0,6.82
2021-11-10,-3.79,2.53,-8.31,69.34,5.47,0.0,12.06
2021-11-11,-4.49,2.16,-9.36,70.77,4.45,0.0,11.99
2021-11-12,-3.65,4.65,-9.3,69.08,2.3,0.0,10.9
2021-11-13,-2.14,5.68,-7.42,57.05,2.02,0.0,10.98
2021-11-14,-2.53,4.98,-8.66,55.61,1.22,0.0,10.76
2021-11-15,-2.76,3.38,-7.89,55.84,1.39,0.0,10.71
2021-11-16,-2.71,3.8,-7.18,60.17,1.9,0.0,11.09
2021-11-17,-2.23,5.56,-7.34,58.9,2.51,0.0,11.33
2021-11-18,-2.45,5.12,-7.19,61.17,2.26,0.0,8.81
2021-11-19,-2.29,3.8,-6.28,59.1,1.99,0.0,8.42
2021-11-20,-2.81,2.39,-7.26,62.94,2.25,0.0,8.29
2021-11-21,-11.16,-7.0,-15.01,48.38,7.62,0.14,9.47
2021-11-22,-11.89,-5.03,-17.47,47.02,4.02,0.0,11.86
2021-11-23,-8.16,1.42,-13.36,46.65,2.42,0.0,10.94
2021-11-24,-5.7,3.94,-12.65,54.44,2.66,0.0,10.43
2021-11-25,-4.23,4.45,-8.48,54.85,1.98,0.0,10.6
2021-11-26,-4.02,2.68,-9.4,60.43,1.83,0.01,10.89
2021-11-27,-2.45,3.89,-7.99,78.06,3.06,0.03,9.08
2021-11-28,-2.0,5.3,-5.2,75.86,2.72,0.06,9.29
2021-11-29,-5.86,-1.99,-10.67,63.99,5.25,0.62,7.17
2021-11-30,-10.39,-4.79,-13.99,62.18,4.98,0.07,10.81
2021-12-01,-9.03,-0.97,-14.1,61.21,2.31,0.0,10.24
2021-12-02,-7.82,-0.74,-12.5,62.42,4.6,0.0,10.56
2021-12-03,-5.26,2.56,-11.42,47.62,2.35,0.0,10.61
2021-12-04,-5.38,1.98,-9.23,51.14,1.37,0.0,9.98
2021-12-05,-6.49,1.4,-12.33,63.96,3.13,0.0,9.77
2021-12-06,-5.43,2.09,-10.42,65.39,2.79,0.0,10.26
2021-12-07,-4.82,1.08,-10.11,62.64,1.52,0.04,6.82
2021-12-08,-3.37,-0.59,-4.77,91.86,3.61,0.47,2.68
2021-12-09,-5.35,0.6,-9.1,76.42,2.56,0.02,8.5
2021-12-10,-5.54,0.36,-9.84,73.86,1.76,0.0,7.68
2021-12-11,-9.09,-4.23,-14.77,67.84,4.37,0.0,8.71
2021-12-12,-13.27,-6.46,-18.34,59.02,2.56,0.0,9.3
2021-12-13,-12.82,-6.21,-17.7,83.65,2.57,0.0,9.35
2021-12-14,-10.84,-2.15,-16.45,72.06,2.11,0.0,9.12
2021-12-15,-9.22,-0.74,-14.71,76.82,3.18,0.0,9.07
2021-12-16,-13.79,-10.3,-17.95,66.81,4.54,0.02,8.53
2021-12-17,-16.37,-11.68,-21.66,57.44,4.15,0.0,9.77
2021-12-18,-13.2,-6.13,-18.4,74.4,3.72,0.0,9.58
2021-12-19,-10.19,-0.71,-16.3,76.16,2.78,0.0,9.3
2021-12-20,-7.67,0.85,-12.83,61.73,1.83,0.0,9.25
2021-12-21,-8.28,-1.43,-13.29,66.71,1.65,0.0,9.06
2021-12-22,-7.43,0.13,-12.51,65.1,2.29,0.0,9.46
2021-12-23,-10.71,-5.59,-17.49,71.92,4.34,0.0,7.89
2021-12-24,-18.74,-13.39,-23.02,58.7,3.87,0.0,9.59
2021-12-25,-21.26,-15.65,-24.58,60.93,4.03,0.0,9.34
2021-12-26,-17.97,-9.63,-23.87,59.9,3.91,0.0,9.64
2021-12-27,-13.58,-4.16,-19.5,46.87,1.9,0.0,9.53
2021-12-28,-13.05,-5.35,-17.08,51.9,2.59,0.0,8.34
2021-12-29,-13.4,-6.39,-18.55,75.56,4.27,0.0,9.15
2021-12-30,-11.84,-3.89,-17.47,61.82,2.68,0.0,9.2
2021-12-31,-12.55,-6.17,-17.07,66.91,2.09,0.0,9.08
2022-01-01,-13.71,-9.0,-16.91,71.79,3.38,0.0,9.68
2022-01-02,-13.01,-6.98,-18.68,65.97,1.92,0.0,7.75
2022-01-03,-11.05,-2.65,-17.32,59.18,2.15,0.0,9.31
2022-01-04,-9.84,-4.33,-14.95,58.09,0.96,0.0,9.1
2022-01-05,-8.0,-0.61,-13.02,48.9,1.12,0.0,8.93
2022-01-06,-7.68,-1.08,-13.67,69.69,1.54,0.0,7.06
2022-01-07,-7.14,-0.85,-12.06,87.98,1.81,0.0,5.89
2022-01-08,-7.29,0.46,-13.32,64.28,1.76,0.0,9.21
2022-01-09,-8.24,-2.19,-13.84,69.68,2.53,0.03,7.35
2022-01-10,-12.95,-7.87,-17.04,76.33,3.43,0.01,10.08
2022-01-11,-10.86,-2.6,-16.1,83.49,1.8,0.0,9.99
2022-01-12,-13.98,-10.75,-18.43,70.43,5.31,0.02,10.13
2022-01-13,-14.92,-8.48,-18.87,82.64,2.51,0.0,10.53
2022-01-14,-12.66,-5.97,-16.95,84.29,2.76,0.0,8.15
2022-01-15,-13.77,-8.71,-16.97,67.51,3.79,0.0,10.37
2022-01-16,-12.16,-4.75,-16.55,68.1,2.69,0.0,9.06
2022-01-17,-12.7,-3.27,-18.25,54.09,3.03,0.0,10.92
2022-01-18,-10.7,0.1,-16.8,69.15,1.92,0.0,10.88
2022-01-19,-8.75,-1.91,-14.22,75.92,1.53,0.0,11.02
2022-01-20,-7.54,-1.74,-12.82,89.23,3.2,0.01,8.82
2022-01-21,-7.07,-4.31,-8.74,94.81,2.8,0.85,2.79
2022-01-22,-6.69,-2.13,-10.17,84.64,0.89,0.29,3.49
2022-01-23,-7.5,-3.71,-11.43,88.94,1.27,0.11,4.34
2022-01-24,-7.39,-2.48,-12.37,83.27,1.83,0.15,4.88
2022-01-25,-11.65,-5.92,-15.7,73.35,2.73,0.03,8.91
2022-01-26,-11.86,-4.96,-16.14,59.1,2.6,0.0,8.78
2022-01-27,-13.14,-5.26,-18.42,59.62,2.35,0.0,10.02
2022-01-28,-11.22,-3.66,-17.42,58.32,1.77,0.0,9.53
2022-01-29,-10.29,-3.8,-15.38,66.63,1.51,0.0,10.11
2022-01-30,-12.56,-6.15,-16.52,68.73,3.99,0.16,10.05
2022-01-31,-15.91,-11.29,-19.61,72.41,4.97,0.15,11.75
2022-02-01,-14.71,-6.39,-20.76,65.2,1.94,0.0,13.44
2022-02-02,-14.06,-5.28,-20.22,63.18,2.63,0.0,12.91
2022-02-03,-15.14,-7.96,-19.45,69.71,3.79,0.0,13.09
2022-02-04,-15.55,-8.65,-20.96,72.96,4.37,0.0,13.85
2022-02-05,-13.5,-4.78,-19.76,65.47,3.66,0.0,13.68
2022-02-06,-11.51,-2.83,-17.6,60.9,2.24,0.0,13.42
2022-02-07,-10.29,-3.2,-14.69,48.72,1.62,0.0,11.73
2022-02-08,-9.31,-2.37,-15.15,50.33,2.27,0.0,13.53
2022-02-09,-9.66,-4.81,-13.64,77.38,2.18,0.0,9.75
2022-02-10,-9.0,-1.43,-15.27,67.36,2.74,0.0,13.49
2022-02-11,-7.04,-1.52,-11.75,59.82,1.84,0.21,9.42
2022-02-12,-8.84,-2.6,-12.33,68.08,3.04,0.1,13.44
2022-02-13,-12.23,-4.54,-20.41,73.05,5.45,3.97,10.39
2022-02-14,-15.74,-9.79,-21.95,65.49,2.48,0.04,14.71
2022-02-15,-14.96,-9.07,-19.59,71.58,3.01,0.01,14.43
2022-02-16,-12.95,-4.13,-21.67,61.99,1.88,0.0,15.08
2022-02-17,-8.74,-3.77,-12.4,85.88,3.17,0.54,8.87
2022-02-18,-14.03,-9.95,-20.63,57.6,5.01,0.2,13.02
2022-02-19,-16.42,-9.58,-21.8,60.76,3.59,0.01,15.38
2022-02-20,-15.34,-7.65,-21.05,60.97,4.1,0.0,16.13
2022-02-21,-15.39,-8.88,-20.01,72.01,3.48,0.0,15.25
2022-02-22,-13.29,-5.31,-21.24,60.81,2.35,0.0,17.92
2022-02-23,-9.45,-1.88,-15.58,48.75,1.44,0.0,16.54
2022-02-24,-6.89,0.67,-11.93,46.68,2.06,0.0,17.18
2022-02-25,-5.57,2.85,-10.84,47.14,3.53,0.0,16.82
2022-02-26,-6.58,1.57,-13.96,61.45,3.99,0.0,18.26
2022-02-27,-3.02,4.27,-10.08,46.28,1.99,0.0,17.55
2022-02-28,-4.59,1.41,-12.07,58.14,4.75,0.15,17.68
2022-03-01,-7.6,0.61,-15.12,53.07,3.32,0.0,19.18
2022-03-02,-4.67,4.52,-12.86,43.68,2.53,0.0,18.71
2022-03-03,-2.21,5.59,-10.64,37.52,4.59,0.0,17.52
2022-03-04,-6.18,-2.17,-10.35,42.06,6.79,0.02,19.73
2022-03-05,-5.66,3.01,-14.19,42.62,2.78,0.0,19.58
2022-03-06,-1.86,7.38,-10.04,46.68,4.17,0.0,15.8
2022-03-07,-0.77,6.79,-7.97,43.37,2.72,0.0,16.19
2022-03-08,3.39,12.81,-2.58,36.74,1.62,0.0,19.7
2022-03-09,4.23,14.6,-0.99,57.87,2.64,0.0,13.89
2022-03-10,4.6,15.13,-2.01,54.6,1.54,0.0,18.73
2022-03-11,7.37,17.25,0.87,59.65,5.07,2.73,15.41
2022-03-12,5.09,13.14,-2.85,55.66,2.32,2.46,18.89
2022-03-13,3.63,13.66,-3.81,49.16,3.92,0.16,13.75
2022-03-14,4.22,13.4,-4.78,41.07,4.1,0.0,19.91
2022-03-15,4.72,12.8,-3.25,42.17,5.19,0.0,19.9
2022-03-16,-0.28,5.68,-3.88,62.23,4.27,0.39,17.59
2022-03-17,-1.97,1.88,-4.02,86.51,3.5,8.6,7.27
2022-03-18,-3.54,1.16,-9.2,80.81,5.1,5.25,12.49
2022-03-19,-5.38,-0.04,-10.31,56.28,2.65,0.03,16.7
2022-03-20,-4.73,0.33,-8.25,56.66,4.29,0.0,20.05
2022-03-21,-3.99,2.56,-10.58,49.7,2.66,0.0,20.05
2022-03-22,-2.64,2.68,-6.59,75.86,2.66,2.54,7.47
2022-03-23,-0.92,6.42,-6.35,72.04,2.72,0.04,15.34
2022-03-24,1.43,9.99,-3.87,54.66,3.01,0.0,11.89
2022-03-25,-0.23,6.6,-5.35,33.28,3.29,0.0,17.64
2022-03-26,-2.29,5.4,-7.57,44.32,5.4,0.0,19.6
2022-03-27,-1.4,6.59,-8.1,42.05,3.23,0.0,24.38
2022-03-28,3.23,11.43,-5.41,53.95,4.62,0.0,18.38
2022-03-29,4.46,10.96,-1.24,63.73,2.87,0.0,15.69
2022-03-30,1.08,9.46,-4.78,59.63,3.68,0.0,23.97
2022-03-31,-0.15,6.19,-5.3,39.53,3.43,0.0,24.82
2022-04-01,0.93,9.08,-5.42,41.52,4.84,0.07,19.67
2022-04-02,1.47,9.57,-5.56,33.27,2.6,0.0,24.93
2022-04-03,3.97,12.89,-4.1,34.48,2.75,0.01,24.69
2022-04-04,6.78,16.8,-2.35,40.85,3.58,0.0,20.48
2022-04-05,7.43,15.68,-1.84,42.19,3.06,0.0,22.35
2022-04-06,6.81,13.72,0.91,41.14,3.74,0.01,24.46
2022-04-07,9.66,20.06,-0.75,36.44,3.19,0.0,25.0
2022-04-08,10.78,22.55,1.45,31.73,3.68,0.0,23.86
2022-04-09,12.86,23.19,2.99,36.35,3.58,0.0,20.16
2022-04-10,14.41,23.94,4.5,37.27,3.89,0.0,21.66
2022-04-11,4.2,10.21,-2.41,39.79,5.69,0.0,12.95
2022-04-12,3.35,11.03,-5.21,41.96,2.59,0.01,25.99
2022-04-13,2.66,9.7,-4.1,43.1,4.26,0.01,26.27
2022-04-14,1.83,9.18,-4.48,47.15,4.77,0.0,24.36
2022-04-15,3.43,12.15,-5.15,32.87,2.06,0.0,27.36
2022-04-16,5.92,14.02,-3.47,34.3,2.22,0.0,24.09
2022-04-17,3.79,6.73,1.23,70.06,2.57,2.84,9.45
2022-04-18,6.18,14.25,-1.62,43.55,3.67,0.14,27.16
2022-04-19,7.85,17.42,-1.42,33.05,3.59,0.5,27.51
2022-04-20,9.7,19.97,-1.52,32.27,5.41,0.0,21.51
2022-04-21,5.19,12.21,-1.82,55.21,5.15,0.0,24.99
2022-04-22,7.17,17.71,-2.45,48.61,3.53,0.0,27.98
2022-04-23,11.78,23.23,-0.43,37.56,4.54,0.0,25.21
2022-04-24,13.4,23.58,3.98,34.95,3.49,0.0,27.32
2022-04-25,13.24,25.8,1.79,29.64,6.15,0.0,24.63
2022-04-26,1.81,7.66,-3.77,27.19,6.13,0.23,27.32
2022-04-27,2.32,7.86,-1.81,66.51,2.04,5.48,8.33
2022-04-28,6.2,13.69,-2.34,60.87,2.14,0.2,24.79
2022-04-29,5.4,11.78,-2.07,47.36,4.52,0.02,19.64
2022-04-30,4.27,12.53,-4.55,27.38,4.2,0.0,30.17
2022-05-01,8.83,16.82,-0.42,38.83,4.9,0.06,24.39
2022-05-02,13.42,21.71,5.88,33.06,2.28,0.0,26.75
2022-05-03,14.32,23.6,3.93,21.87,4.43,0.0,30.03
2022-05-04,15.03,25.97,4.49,32.01,4.02,0.0,24.61
2022-05-05,12.49,22.61,5.91,50.72,5.44,0.31,20.24
2022-05-06,8.89,17.31,1.84,39.12,5.67,0.01,27.53
2022-05-07,5.67,11.6,0.86,58.56,4.45,1.64,11.22
2022-05-08,10.68,18.89,1.43,48.87,2.0,0.06,19.65
2022-05-09,11.76,19.51,2.97,50.7,3.45,0.41,26.51
2022-05-10,8.09,14.18,1.05,58.0,4.22,3.26,17.68
2022-05-11,5.69,13.02,-0.45,32.77,3.36,0.02,17.28
2022-05-12,6.03,12.16,0.23,26.83,3.86,0.0,23.44
2022-05-13,5.31,12.79,-3.26,36.98,4.77,0.0,30.53
2022-05-14,7.67,14.03,-1.05,36.54,2.52,0.0,25.72
2022-05-15,9.56,16.74,1.04,31.55,3.23,0.0,25.67
2022-05-16,12.78,22.05,1.94,26.54,3.39,0.0,28.16
2022-05-17,14.42,23.76,6.21,26.83,4.2,0.0,29.42
2022-05-18,15.45,23.34,6.77,30.32,1.93,0.0,22.64
2022-05-19,16.31,23.27,8.8,41.84,2.15,0.0,20.39
2022-05-20,18.77,26.2,9.6,29.85,1.62,0.0,27.04
2022-05-21,18.32,25.64,12.63,33.75,0.99,0.0,20.74
2022-05-22,18.32,24.4,12.92,38.51,1.19,0.06,18.56
2022-05-23,17.52,24.56,9.94,49.39,1.42,0.02,22.27
2022-05-24,17.93,28.92,8.57,39.28,4.93,0.0,27.14
2022-05-25,13.11,20.48,4.79,34.65,4.59,0.0,27.38
2022-05-26,15.03,22.34,5.92,26.64,2.91,0.0,29.0
2022-05-27,18.48,27.61,7.42,27.94,4.06,0.01,24.11
2022-05-28,20.37,30.9,11.15,44.48,4.55,0.67,26.66
2022-05-29,10.05,15.12,4.03,42.66,6.58,1.79,29.26
2022-05-30,13.15,21.06,3.0,27.28,4.54,0.31,32.43
2022-05-31,14.07,20.77,7.35,36.61,3.87,0.0,26.81
2022-06-01,18.28,27.61,6.26,25.42,1.66,0.0,31.8
2022-06-02,19.84,29.0,9.41,42.63,3.06,0.0,23.79
2022-06-03,17.24,23.34,11.65,71.56,2.85,5.89,13.18
2022-06-04,16.18,24.78,8.5,44.76,3.81,0.01,31.28
2022-06-05,15.05,22.67,5.96,33.79,6.05,2.67,32.91
2022-06-06,14.87,23.07,6.32,47.03,3.67,0.02,25.84
2022-06-07,17.84,29.16,7.71,30.74,3.92,0.0,30.29
2022-06-08,17.18,24.93,8.17,35.97,2.75,0.0,26.99
2022-06-09,18.57,27.65,8.95,33.3,3.9,0.0,30.99
2022-06-10,20.3,29.37,10.09,34.28,3.59,0.15,26.0
2022-06-11,16.87,22.46,9.46,42.41,5.1,1.52,16.55
2022-06-12,15.15,22.31,7.55,46.89,4.74,0.1,26.97
2022-06-13,14.7,20.07,8.04,54.12,4.38,0.23,20.52
2022-06-14,16.84,24.2,8.96,49.91,3.47,0.0,29.56
2022-06-15,19.42,28.52,11.46,43.31,2.36,0.0,25.04
2022-06-16,22.95,32.02,12.15,37.69,2.77,0.0,29.44
2022-06-17,23.79,34.08,14.69,36.25,3.23,0.0,22.11
2022-06-18,25.02,33.44,15.95,37.78,1.68,0.23,26.23
2022-06-19,25.18,32.9,15.7,36.07,3.17,0.0,28.79
2022-06-20,25.61,31.45,19.44,39.33,2.66,0.86,21.62
2022-06-21,19.51,22.32,16.88,67.69,2.21,6.7,5.71
2022-06-22,20.58,27.83,14.79,62.1,2.4,7.03,19.11
2022-06-23,21.93,31.7,14.09,41.95,4.05,0.0,30.56
2022-06-24,23.23,32.38,12.06,31.3,3.38,0.0,31.63
2022-06-25,24.85,31.88,15.91,34.28,2.61,0.0,19.65
2022-06-26,19.8,23.74,15.95,63.94,1.54,6.62,10.26
2022-06-27,18.71,25.35,13.5,66.78,2.18,6.66,15.0
2022-06-28,16.35,21.08,12.36,76.43,2.57,12.26,14.5
2022-06-29,17.42,23.17,11.43,65.42,2.75,1.51,18.59
2022-06-30,20.0,28.39,11.42,56.27,2.1,0.1,25.71
2022-07-01,22.62,30.97,13.34,48.6,1.13,0.0,29.27
2022-07-02,19.31,24.43,14.3,77.13,2.46,3.1,16.98
2022-07-03,18.38,23.07,14.43,78.8,3.29,7.15,17.86
2022-07-04,22.37,30.22,12.88,60.23,2.73,1.89,26.81
2022-07-05,18.04,20.93,12.45,66.36,1.53,8.25,12.43
2022-07-06,21.46,30.56,11.01,45.54,1.85,0.0,30.89
2022-07-07,23.96,33.21,13.75,41.37,3.46,0.36,26.65
2022-07-08,23.18,31.48,16.48,41.71,3.17,0.59,28.87
2022-07-09,18.72,26.08,12.32,49.33,1.89,0.31,11.48
2022-07-10,21.11,30.32,9.91,47.92,1.61,0.07,29.01
2022-07-11,17.68,21.52,14.1,67.92,3.51,1.15,8.38
2022-07-12,20.99,29.76,14.69,65.22,1.72,0.72,17.54
2022-07-13,22.2,30.24,14.41,45.46,2.97,0.01,27.8
2022-07-14,22.73,30.76,14.98,41.02,1.75,0.0,26.24
2022-07-15,24.19,31.87,16.13,37.04,1.59,0.0,20.04
2022-07-16,23.27,31.73,16.83,41.54,3.66,0.01,27.76
2022-07-17,20.38,27.5,14.09,44.11,4.63,0.0,30.14
2022-07-18,22.67,31.17,13.5,35.67,2.6,0.0,26.58
2022-07-19,22.51,30.71,15.81,40.14,1.77,0.0,16.01
2022-07-20,22.83,29.81,15.37,46.05,2.76,0.07,25.34
2022-07-21,25.01,33.31,15.61,41.99,1.86,0.0,28.12
2022-07-22,18.97,23.52,12.54,59.45,1.93,4.6,13.82
2022-07-23,20.72,29.26,10.89,45.83,2.89,0.09,28.4
2022-07-24,22.1,32.73,13.56,54.58,3.88,1.26,23.37
2022-07-25,22.16,28.76,15.38,59.12,2.89,1.44,27.09
2022-07-26,20.32,25.72,16.38,73.31,2.82,6.07,13.72
